test_id,wall_clock,asset_id,x,y,speed,position_accuracy,cumulative_distance_m
TEST-14-DOUBLE-DENIAL,1775091408.369,bravo,1528.2,897.5,6.63,6.06,1210.2
TEST-14-DOUBLE-DENIAL,1775091408.369,charlie,1558.1,962.6,6.56,6.03,1208.2
TEST-14-DOUBLE-DENIAL,1775091408.622,alpha,1565.2,818.7,6.73,6.10,1217.9
TEST-14-DOUBLE-DENIAL,1775091408.622,bravo,1533.1,896.6,6.65,6.09,1215.1
TEST-14-DOUBLE-DENIAL,1775091408.622,charlie,1562.9,961.4,6.58,6.06,1213.1
TEST-14-DOUBLE-DENIAL,1775091408.878,alpha,1570.2,818.1,6.75,6.12,1222.9
TEST-14-DOUBLE-DENIAL,1775091408.878,bravo,1538.0,895.8,6.67,6.11,1220.1
TEST-14-DOUBLE-DENIAL,1775091408.878,charlie,1567.7,960.2,6.60,6.08,1218.1
TEST-14-DOUBLE-DENIAL,1775091409.131,alpha,1575.2,817.5,6.77,6.15,1227.9
TEST-14-DOUBLE-DENIAL,1775091409.131,bravo,1542.9,894.9,6.69,6.14,1225.1
TEST-14-DOUBLE-DENIAL,1775091409.131,charlie,1572.5,959.0,6.62,6.11,1223.0
TEST-14-DOUBLE-DENIAL,1775091409.384,alpha,1580.2,816.9,6.78,6.17,1233.0
TEST-14-DOUBLE-DENIAL,1775091409.384,bravo,1547.9,894.0,6.71,6.16,1230.1
TEST-14-DOUBLE-DENIAL,1775091409.384,charlie,1577.3,957.8,6.64,6.13,1228.0
TEST-14-DOUBLE-DENIAL,1775091409.639,alpha,1585.3,816.3,6.80,6.20,1238.1
TEST-14-DOUBLE-DENIAL,1775091409.639,bravo,1552.8,893.2,6.73,6.19,1235.1
TEST-14-DOUBLE-DENIAL,1775091409.639,charlie,1582.1,956.6,6.66,6.16,1233.0
TEST-14-DOUBLE-DENIAL,1775091409.890,alpha,1590.3,815.7,6.82,6.23,1243.2
TEST-14-DOUBLE-DENIAL,1775091409.890,bravo,1557.8,892.3,6.74,6.21,1240.1
TEST-14-DOUBLE-DENIAL,1775091409.890,charlie,1587.0,955.3,6.68,6.18,1238.0
TEST-14-DOUBLE-DENIAL,1775091410.144,alpha,1595.4,815.0,6.84,6.25,1248.3
TEST-14-DOUBLE-DENIAL,1775091410.144,bravo,1562.7,891.4,6.76,6.24,1245.2
TEST-14-DOUBLE-DENIAL,1775091410.144,charlie,1591.9,954.1,6.70,6.21,1243.0
TEST-14-DOUBLE-DENIAL,1775091410.399,alpha,1600.5,814.4,6.85,6.28,1253.4
TEST-14-DOUBLE-DENIAL,1775091410.399,bravo,1567.7,890.5,6.78,6.26,1250.2
TEST-14-DOUBLE-DENIAL,1775091410.399,charlie,1596.7,952.8,6.72,6.23,1248.0
TEST-14-DOUBLE-DENIAL,1775091410.652,alpha,1605.6,813.8,6.87,6.30,1258.5
TEST-14-DOUBLE-DENIAL,1775091410.652,bravo,1572.7,889.6,6.80,6.29,1255.3
TEST-14-DOUBLE-DENIAL,1775091410.652,charlie,1601.6,951.6,6.74,6.26,1253.1
TEST-14-DOUBLE-DENIAL,1775091410.906,alpha,1610.7,813.1,6.89,6.33,1263.7
TEST-14-DOUBLE-DENIAL,1775091410.906,bravo,1577.7,888.7,6.82,6.31,1260.4
TEST-14-DOUBLE-DENIAL,1775091410.906,charlie,1606.5,950.3,6.76,6.28,1258.1
TEST-14-DOUBLE-DENIAL,1775091411.158,alpha,1615.8,812.4,6.90,6.35,1268.8
TEST-14-DOUBLE-DENIAL,1775091411.158,bravo,1582.7,887.7,6.83,6.34,1265.5
TEST-14-DOUBLE-DENIAL,1775091411.158,charlie,1611.4,949.0,6.78,6.31,1263.2
TEST-14-DOUBLE-DENIAL,1775091411.414,alpha,1620.9,811.8,6.92,6.38,1274.0
TEST-14-DOUBLE-DENIAL,1775091411.414,bravo,1587.7,886.8,6.85,6.36,1270.6
TEST-14-DOUBLE-DENIAL,1775091411.414,charlie,1616.3,947.8,6.79,6.33,1268.2
TEST-14-DOUBLE-DENIAL,1775091411.667,alpha,1626.1,811.1,6.94,6.41,1279.2
TEST-14-DOUBLE-DENIAL,1775091411.667,bravo,1592.7,885.8,6.87,6.39,1275.7
TEST-14-DOUBLE-DENIAL,1775091411.667,charlie,1621.2,946.5,6.81,6.36,1273.3
TEST-14-DOUBLE-DENIAL,1775091411.922,alpha,1631.2,810.5,6.95,6.43,1284.4
TEST-14-DOUBLE-DENIAL,1775091411.922,bravo,1597.8,884.8,6.88,6.42,1280.8
TEST-14-DOUBLE-DENIAL,1775091411.922,charlie,1626.1,945.2,6.83,6.38,1278.4
TEST-14-DOUBLE-DENIAL,1775091412.172,alpha,1636.4,809.8,6.97,6.46,1289.6
TEST-14-DOUBLE-DENIAL,1775091412.172,bravo,1602.8,883.9,6.90,6.44,1286.0
TEST-14-DOUBLE-DENIAL,1775091412.172,charlie,1631.1,943.9,6.85,6.41,1283.5
TEST-14-DOUBLE-DENIAL,1775091412.428,alpha,1641.5,809.1,6.98,6.48,1294.8
TEST-14-DOUBLE-DENIAL,1775091412.428,bravo,1607.9,882.9,6.92,6.47,1291.1
TEST-14-DOUBLE-DENIAL,1775091412.428,charlie,1636.0,942.6,6.86,6.43,1288.6
TEST-14-DOUBLE-DENIAL,1775091412.682,alpha,1646.7,808.4,7.00,6.51,1300.0
TEST-14-DOUBLE-DENIAL,1775091412.682,bravo,1612.9,881.9,6.93,6.49,1296.3
TEST-14-DOUBLE-DENIAL,1775091412.682,charlie,1641.0,941.3,6.88,6.46,1293.8
TEST-14-DOUBLE-DENIAL,1775091412.937,alpha,1651.9,807.7,7.01,6.54,1305.3
TEST-14-DOUBLE-DENIAL,1775091412.937,bravo,1618.0,880.9,6.95,6.52,1301.5
TEST-14-DOUBLE-DENIAL,1775091412.937,charlie,1646.0,939.9,6.90,6.49,1299.0
TEST-14-DOUBLE-DENIAL,1775091413.187,alpha,1657.1,807.1,7.03,6.56,1310.5
TEST-14-DOUBLE-DENIAL,1775091413.187,bravo,1623.1,879.9,6.96,6.55,1306.7
TEST-14-DOUBLE-DENIAL,1775091413.187,charlie,1651.0,938.6,6.91,6.51,1304.1
TEST-14-DOUBLE-DENIAL,1775091413.445,alpha,1662.3,806.4,7.04,6.59,1315.8
TEST-14-DOUBLE-DENIAL,1775091413.445,bravo,1628.2,878.9,6.98,6.57,1311.9
TEST-14-DOUBLE-DENIAL,1775091413.445,charlie,1656.0,937.2,6.93,6.54,1309.3
TEST-14-DOUBLE-DENIAL,1775091413.698,alpha,1667.6,805.7,7.05,6.62,1321.0
TEST-14-DOUBLE-DENIAL,1775091413.698,bravo,1633.3,877.9,6.99,6.60,1317.1
TEST-14-DOUBLE-DENIAL,1775091413.698,charlie,1661.0,935.9,6.95,6.56,1314.5
TEST-14-DOUBLE-DENIAL,1775091413.949,alpha,1672.8,805.0,7.07,6.64,1326.3
TEST-14-DOUBLE-DENIAL,1775091413.949,bravo,1638.5,876.8,7.01,6.62,1322.3
TEST-14-DOUBLE-DENIAL,1775091413.949,charlie,1666.0,934.5,6.96,6.59,1319.7
TEST-14-DOUBLE-DENIAL,1775091414.201,alpha,1678.1,804.3,7.08,6.67,1331.6
TEST-14-DOUBLE-DENIAL,1775091414.201,bravo,1643.6,875.8,7.02,6.65,1327.6
TEST-14-DOUBLE-DENIAL,1775091414.201,charlie,1671.1,933.2,6.98,6.62,1324.9
TEST-14-DOUBLE-DENIAL,1775091414.453,alpha,1683.3,803.6,7.10,6.69,1336.9
TEST-14-DOUBLE-DENIAL,1775091414.453,bravo,1648.7,874.8,7.04,6.68,1332.8
TEST-14-DOUBLE-DENIAL,1775091414.453,charlie,1676.1,931.8,6.99,6.64,1330.2
TEST-14-DOUBLE-DENIAL,1775091414.711,alpha,1688.6,802.9,7.11,6.72,1342.3
TEST-14-DOUBLE-DENIAL,1775091414.711,bravo,1653.9,873.7,7.05,6.70,1338.1
TEST-14-DOUBLE-DENIAL,1775091414.711,charlie,1681.2,930.5,7.01,6.67,1335.4
TEST-14-DOUBLE-DENIAL,1775091414.966,alpha,1693.9,802.2,7.12,6.75,1347.6
TEST-14-DOUBLE-DENIAL,1775091414.966,bravo,1659.1,872.7,7.07,6.73,1343.3
TEST-14-DOUBLE-DENIAL,1775091414.966,charlie,1686.2,929.1,7.02,6.69,1340.6
TEST-14-DOUBLE-DENIAL,1775091415.216,alpha,1699.2,801.5,7.13,6.77,1352.9
TEST-14-DOUBLE-DENIAL,1775091415.216,bravo,1664.3,871.7,7.08,6.76,1348.6
TEST-14-DOUBLE-DENIAL,1775091415.216,charlie,1691.3,927.8,7.04,6.72,1345.9
TEST-14-DOUBLE-DENIAL,1775091415.473,alpha,1704.5,800.8,7.15,6.80,1358.3
TEST-14-DOUBLE-DENIAL,1775091415.473,bravo,1669.4,870.6,7.09,6.78,1353.9
TEST-14-DOUBLE-DENIAL,1775091415.473,charlie,1696.4,926.4,7.05,6.75,1351.2
TEST-14-DOUBLE-DENIAL,1775091415.727,alpha,1709.8,800.1,7.16,6.83,1363.6
TEST-14-DOUBLE-DENIAL,1775091415.727,bravo,1674.6,869.6,7.11,6.81,1359.2
TEST-14-DOUBLE-DENIAL,1775091415.727,charlie,1701.5,925.0,7.07,6.77,1356.4
TEST-14-DOUBLE-DENIAL,1775091415.980,alpha,1715.1,799.4,7.17,6.86,1369.0
TEST-14-DOUBLE-DENIAL,1775091415.980,bravo,1679.9,868.6,7.12,6.84,1364.5
TEST-14-DOUBLE-DENIAL,1775091415.980,charlie,1706.6,923.6,7.08,6.80,1361.7
TEST-14-DOUBLE-DENIAL,1775091416.231,alpha,1720.4,798.7,7.18,6.88,1374.4
TEST-14-DOUBLE-DENIAL,1775091416.231,bravo,1685.1,867.5,7.13,6.86,1369.9
TEST-14-DOUBLE-DENIAL,1775091416.231,charlie,1711.7,922.3,7.09,6.83,1367.0
TEST-14-DOUBLE-DENIAL,1775091416.487,alpha,1725.8,798.0,7.19,6.91,1379.8
TEST-14-DOUBLE-DENIAL,1775091416.487,bravo,1690.3,866.5,7.15,6.89,1375.2
TEST-14-DOUBLE-DENIAL,1775091416.487,charlie,1716.9,920.9,7.11,6.85,1372.3
TEST-14-DOUBLE-DENIAL,1775091416.740,alpha,1731.1,797.3,7.21,6.94,1385.2
TEST-14-DOUBLE-DENIAL,1775091416.740,bravo,1695.6,865.4,7.16,6.92,1380.6
TEST-14-DOUBLE-DENIAL,1775091416.740,charlie,1722.0,919.5,7.12,6.88,1377.7
TEST-14-DOUBLE-DENIAL,1775091416.997,alpha,1736.5,796.6,7.22,6.96,1390.6
TEST-14-DOUBLE-DENIAL,1775091416.997,bravo,1700.8,864.3,7.17,6.94,1385.9
TEST-14-DOUBLE-DENIAL,1775091416.997,charlie,1727.2,918.1,7.13,6.91,1383.0
TEST-14-DOUBLE-DENIAL,1775091417.247,alpha,1741.9,795.9,7.23,6.99,1396.0
TEST-14-DOUBLE-DENIAL,1775091417.247,bravo,1706.1,863.3,7.18,6.97,1391.3
TEST-14-DOUBLE-DENIAL,1775091417.247,charlie,1732.3,916.8,7.15,6.93,1388.4
TEST-14-DOUBLE-DENIAL,1775091417.502,alpha,1747.3,795.2,7.24,7.02,1401.4
TEST-14-DOUBLE-DENIAL,1775091417.502,bravo,1711.4,862.2,7.19,7.00,1396.7
TEST-14-DOUBLE-DENIAL,1775091417.502,charlie,1737.5,915.4,7.16,6.96,1393.7
TEST-14-DOUBLE-DENIAL,1775091417.757,alpha,1752.6,794.5,7.25,7.04,1406.9
TEST-14-DOUBLE-DENIAL,1775091417.757,bravo,1716.7,861.2,7.21,7.02,1402.1
TEST-14-DOUBLE-DENIAL,1775091417.757,charlie,1742.7,914.0,7.17,6.99,1399.1
TEST-14-DOUBLE-DENIAL,1775091418.011,alpha,1758.0,793.8,7.26,7.07,1412.3
TEST-14-DOUBLE-DENIAL,1775091418.011,bravo,1722.0,860.1,7.22,7.05,1407.5
TEST-14-DOUBLE-DENIAL,1775091418.011,charlie,1747.9,912.6,7.18,7.01,1404.4
TEST-14-DOUBLE-DENIAL,1775091418.263,alpha,1763.4,793.1,7.27,7.10,1417.7
TEST-14-DOUBLE-DENIAL,1775091418.263,bravo,1727.3,859.1,7.23,7.08,1412.9
TEST-14-DOUBLE-DENIAL,1775091418.263,charlie,1753.1,911.2,7.20,7.04,1409.8
TEST-14-DOUBLE-DENIAL,1775091418.517,alpha,1768.8,792.4,7.28,7.13,1423.2
TEST-14-DOUBLE-DENIAL,1775091418.517,bravo,1732.6,858.0,7.24,7.11,1418.3
TEST-14-DOUBLE-DENIAL,1775091418.517,charlie,1758.3,909.8,7.21,7.07,1415.2
TEST-14-DOUBLE-DENIAL,1775091418.771,alpha,1774.2,791.7,7.29,7.15,1428.6
TEST-14-DOUBLE-DENIAL,1775091418.771,bravo,1737.9,857.0,7.25,7.13,1423.7
TEST-14-DOUBLE-DENIAL,1775091418.771,charlie,1763.5,908.4,7.22,7.09,1420.6
TEST-14-DOUBLE-DENIAL,1775091419.027,alpha,1779.6,791.0,7.30,7.18,1434.1
TEST-14-DOUBLE-DENIAL,1775091419.027,bravo,1743.2,855.9,7.26,7.16,1429.1
TEST-14-DOUBLE-DENIAL,1775091419.027,charlie,1768.8,907.0,7.23,7.12,1426.1
TEST-14-DOUBLE-DENIAL,1775091419.277,alpha,1785.1,790.3,7.31,7.21,1439.5
TEST-14-DOUBLE-DENIAL,1775091419.277,bravo,1748.5,854.9,7.27,7.19,1434.6
TEST-14-DOUBLE-DENIAL,1775091419.277,charlie,1774.0,905.6,7.24,7.15,1431.5
TEST-14-DOUBLE-DENIAL,1775091419.534,alpha,1790.5,789.6,7.32,7.24,1445.0
TEST-14-DOUBLE-DENIAL,1775091419.534,bravo,1753.9,853.9,7.28,7.21,1440.0
TEST-14-DOUBLE-DENIAL,1775091419.534,charlie,1779.3,904.2,7.25,7.18,1436.9
TEST-14-DOUBLE-DENIAL,1775091419.791,alpha,1795.9,788.9,7.33,7.26,1450.5
TEST-14-DOUBLE-DENIAL,1775091419.791,bravo,1759.2,852.8,7.30,7.24,1445.4
TEST-14-DOUBLE-DENIAL,1775091419.791,charlie,1784.5,902.8,7.27,7.20,1442.4
TEST-14-DOUBLE-DENIAL,1775091420.046,alpha,1801.4,788.2,7.34,7.29,1456.0
TEST-14-DOUBLE-DENIAL,1775091420.046,bravo,1764.6,851.8,7.31,7.27,1450.9
TEST-14-DOUBLE-DENIAL,1775091420.046,charlie,1789.8,901.4,7.28,7.23,1447.8
TEST-14-DOUBLE-DENIAL,1775091420.300,alpha,1806.9,787.5,7.35,7.32,1461.5
TEST-14-DOUBLE-DENIAL,1775091420.300,bravo,1769.9,850.7,7.32,7.30,1456.3
TEST-14-DOUBLE-DENIAL,1775091420.300,charlie,1795.1,900.0,7.29,7.26,1453.3
TEST-14-DOUBLE-DENIAL,1775091420.554,alpha,1812.3,786.8,7.36,7.35,1467.0
TEST-14-DOUBLE-DENIAL,1775091420.554,bravo,1775.3,849.7,7.33,7.32,1461.8
TEST-14-DOUBLE-DENIAL,1775091420.554,charlie,1800.3,898.6,7.30,7.29,1458.7
TEST-14-DOUBLE-DENIAL,1775091420.806,alpha,1817.8,786.1,7.37,7.37,1472.5
TEST-14-DOUBLE-DENIAL,1775091420.806,bravo,1780.7,848.6,7.34,7.35,1467.3
TEST-14-DOUBLE-DENIAL,1775091420.806,charlie,1805.6,897.2,7.31,7.31,1464.2
TEST-14-DOUBLE-DENIAL,1775091421.061,alpha,1823.3,785.4,7.38,7.40,1478.1
TEST-14-DOUBLE-DENIAL,1775091421.061,bravo,1786.0,847.6,7.35,7.38,1472.8
TEST-14-DOUBLE-DENIAL,1775091421.061,charlie,1810.9,895.8,7.32,7.34,1469.7
TEST-14-DOUBLE-DENIAL,1775091421.314,alpha,1828.8,784.7,7.39,7.43,1483.6
TEST-14-DOUBLE-DENIAL,1775091421.314,bravo,1791.4,846.6,7.35,7.41,1478.2
TEST-14-DOUBLE-DENIAL,1775091421.314,charlie,1816.2,894.4,7.33,7.37,1475.2
TEST-14-DOUBLE-DENIAL,1775091421.569,alpha,1834.3,784.0,7.40,7.46,1489.2
TEST-14-DOUBLE-DENIAL,1775091421.569,bravo,1796.8,845.5,7.36,7.43,1483.7
TEST-14-DOUBLE-DENIAL,1775091421.569,charlie,1821.5,893.0,7.34,7.40,1480.6
TEST-14-DOUBLE-DENIAL,1775091421.823,alpha,1839.8,783.3,7.41,7.48,1494.7
TEST-14-DOUBLE-DENIAL,1775091421.823,bravo,1802.2,844.5,7.37,7.46,1489.2
TEST-14-DOUBLE-DENIAL,1775091421.823,charlie,1826.8,891.6,7.35,7.42,1486.1
TEST-14-DOUBLE-DENIAL,1775091422.079,alpha,1845.3,782.6,7.42,7.51,1500.3
TEST-14-DOUBLE-DENIAL,1775091422.079,bravo,1807.6,843.4,7.38,7.49,1494.7
TEST-14-DOUBLE-DENIAL,1775091422.079,charlie,1832.1,890.2,7.36,7.45,1491.6
TEST-14-DOUBLE-DENIAL,1775091422.331,alpha,1850.8,781.9,7.42,7.54,1505.9
TEST-14-DOUBLE-DENIAL,1775091422.331,bravo,1813.0,842.4,7.39,7.52,1500.3
TEST-14-DOUBLE-DENIAL,1775091422.331,charlie,1837.5,888.8,7.37,7.48,1497.1
TEST-14-DOUBLE-DENIAL,1775091422.587,alpha,1856.4,781.2,7.43,7.57,1511.4
TEST-14-DOUBLE-DENIAL,1775091422.587,bravo,1818.5,841.4,7.40,7.54,1505.8
TEST-14-DOUBLE-DENIAL,1775091422.587,charlie,1842.8,887.4,7.38,7.51,1502.7
TEST-14-DOUBLE-DENIAL,1775091422.841,alpha,1861.9,780.5,7.44,7.60,1517.0
TEST-14-DOUBLE-DENIAL,1775091422.841,bravo,1823.9,840.3,7.41,7.57,1511.3
TEST-14-DOUBLE-DENIAL,1775091422.841,charlie,1848.1,886.0,7.39,7.53,1508.2
TEST-14-DOUBLE-DENIAL,1775091423.095,alpha,1867.5,779.8,7.45,7.62,1522.6
TEST-14-DOUBLE-DENIAL,1775091423.095,bravo,1829.3,839.3,7.42,7.60,1516.8
TEST-14-DOUBLE-DENIAL,1775091423.095,charlie,1853.5,884.6,7.40,7.56,1513.7
TEST-14-DOUBLE-DENIAL,1775091423.349,alpha,1873.0,779.1,7.46,7.65,1528.2
TEST-14-DOUBLE-DENIAL,1775091423.349,bravo,1834.8,838.2,7.43,7.63,1522.4
TEST-14-DOUBLE-DENIAL,1775091423.349,charlie,1858.8,883.2,7.40,7.59,1519.3
TEST-14-DOUBLE-DENIAL,1775091423.605,alpha,1878.6,778.4,7.46,7.68,1533.8
TEST-14-DOUBLE-DENIAL,1775091423.605,bravo,1840.2,837.1,7.43,7.66,1527.9
TEST-14-DOUBLE-DENIAL,1775091423.605,charlie,1864.2,881.8,7.41,7.62,1524.8
TEST-14-DOUBLE-DENIAL,1775091423.857,alpha,1884.2,777.7,7.47,7.71,1539.4
TEST-14-DOUBLE-DENIAL,1775091423.857,bravo,1845.7,836.1,7.44,7.68,1533.5
TEST-14-DOUBLE-DENIAL,1775091423.857,charlie,1869.6,880.4,7.42,7.64,1530.4
TEST-14-DOUBLE-DENIAL,1775091424.113,alpha,1889.8,777.0,7.48,7.74,1545.1
TEST-14-DOUBLE-DENIAL,1775091424.113,bravo,1851.1,835.0,7.45,7.71,1539.1
TEST-14-DOUBLE-DENIAL,1775091424.113,charlie,1875.0,879.0,7.43,7.67,1535.9
TEST-14-DOUBLE-DENIAL,1775091424.367,alpha,1895.3,776.3,7.49,7.76,1550.7
TEST-14-DOUBLE-DENIAL,1775091424.367,bravo,1856.6,834.0,7.46,7.74,1544.6
TEST-14-DOUBLE-DENIAL,1775091424.367,charlie,1880.4,877.6,7.44,7.70,1541.5
TEST-14-DOUBLE-DENIAL,1775091424.622,alpha,1900.9,775.6,7.49,7.79,1556.3
TEST-14-DOUBLE-DENIAL,1775091424.622,bravo,1862.1,832.9,7.47,7.77,1550.2
TEST-14-DOUBLE-DENIAL,1775091424.622,charlie,1885.8,876.2,7.45,7.73,1547.1
TEST-14-DOUBLE-DENIAL,1775091424.876,alpha,1906.5,774.9,7.50,7.82,1562.0
TEST-14-DOUBLE-DENIAL,1775091424.876,bravo,1867.6,831.8,7.47,7.80,1555.8
TEST-14-DOUBLE-DENIAL,1775091424.876,charlie,1891.2,874.7,7.46,7.76,1552.7
TEST-14-DOUBLE-DENIAL,1775091425.131,alpha,1912.1,774.2,7.51,7.85,1567.6
TEST-14-DOUBLE-DENIAL,1775091425.131,bravo,1873.0,830.8,7.48,7.82,1561.4
TEST-14-DOUBLE-DENIAL,1775091425.131,charlie,1896.7,873.3,7.46,7.78,1558.3
TEST-14-DOUBLE-DENIAL,1775091425.387,alpha,1917.7,773.5,7.52,7.88,1573.2
TEST-14-DOUBLE-DENIAL,1775091425.387,bravo,1878.5,829.7,7.49,7.85,1567.0
TEST-14-DOUBLE-DENIAL,1775091425.387,charlie,1902.1,871.9,7.47,7.81,1563.9
TEST-14-DOUBLE-DENIAL,1775091425.641,alpha,1923.3,772.8,7.52,7.90,1578.9
TEST-14-DOUBLE-DENIAL,1775091425.641,bravo,1884.0,828.6,7.50,7.88,1572.6
TEST-14-DOUBLE-DENIAL,1775091425.641,charlie,1907.5,870.5,7.48,7.84,1569.6
TEST-14-DOUBLE-DENIAL,1775091425.897,alpha,1928.9,772.1,7.53,7.93,1584.6
TEST-14-DOUBLE-DENIAL,1775091425.897,bravo,1889.5,827.6,7.50,7.91,1578.2
TEST-14-DOUBLE-DENIAL,1775091425.897,charlie,1913.0,869.1,7.49,7.87,1575.2
TEST-14-DOUBLE-DENIAL,1775091426.151,alpha,1934.6,771.4,7.54,7.96,1590.2
TEST-14-DOUBLE-DENIAL,1775091426.151,bravo,1895.0,826.5,7.51,7.94,1583.8
TEST-14-DOUBLE-DENIAL,1775091426.151,charlie,1918.4,867.7,7.49,7.90,1580.8
TEST-14-DOUBLE-DENIAL,1775091426.405,alpha,1940.2,770.7,7.54,7.99,1595.9
TEST-14-DOUBLE-DENIAL,1775091426.405,bravo,1900.5,825.4,7.52,7.96,1589.4
TEST-14-DOUBLE-DENIAL,1775091426.405,charlie,1923.9,866.3,7.50,7.92,1586.5
TEST-14-DOUBLE-DENIAL,1775091426.662,alpha,1945.8,770.0,7.55,8.02,1601.6
TEST-14-DOUBLE-DENIAL,1775091426.662,bravo,1906.1,824.4,7.53,7.99,1595.0
TEST-14-DOUBLE-DENIAL,1775091426.662,charlie,1929.4,864.9,7.51,7.95,1592.1
TEST-14-DOUBLE-DENIAL,1775091426.914,alpha,1951.4,769.3,7.56,8.05,1607.2
TEST-14-DOUBLE-DENIAL,1775091426.914,bravo,1911.6,823.3,7.53,8.02,1600.6
TEST-14-DOUBLE-DENIAL,1775091426.914,charlie,1934.9,863.5,7.52,7.98,1597.8
TEST-14-DOUBLE-DENIAL,1775091427.169,alpha,1957.1,768.6,7.56,8.07,1612.9
TEST-14-DOUBLE-DENIAL,1775091427.169,bravo,1917.1,822.2,7.54,8.05,1606.3
TEST-14-DOUBLE-DENIAL,1775091427.169,charlie,1940.4,862.1,7.52,8.01,1603.4
TEST-14-DOUBLE-DENIAL,1775091427.422,alpha,1962.7,767.9,7.57,8.10,1618.6
TEST-14-DOUBLE-DENIAL,1775091427.422,bravo,1922.6,821.1,7.55,8.08,1611.9
TEST-14-DOUBLE-DENIAL,1775091427.422,charlie,1945.8,860.7,7.53,8.04,1609.1
TEST-14-DOUBLE-DENIAL,1775091427.676,alpha,1968.4,767.2,7.57,8.13,1624.3
TEST-14-DOUBLE-DENIAL,1775091427.676,bravo,1928.2,820.1,7.55,8.11,1617.5
TEST-14-DOUBLE-DENIAL,1775091427.676,charlie,1951.3,859.3,7.54,8.07,1614.8
TEST-14-DOUBLE-DENIAL,1775091427.929,alpha,1974.0,766.5,7.58,8.16,1630.0
TEST-14-DOUBLE-DENIAL,1775091427.929,bravo,1933.7,819.0,7.56,8.13,1623.2
TEST-14-DOUBLE-DENIAL,1775091427.929,charlie,1956.8,857.9,7.54,8.09,1620.4
TEST-14-DOUBLE-DENIAL,1775091428.182,alpha,1979.7,765.8,7.59,8.19,1635.7
TEST-14-DOUBLE-DENIAL,1775091428.182,bravo,1939.3,817.9,7.57,8.16,1628.8
TEST-14-DOUBLE-DENIAL,1775091428.182,charlie,1962.3,856.5,7.55,8.12,1626.1
TEST-14-DOUBLE-DENIAL,1775091428.439,alpha,1985.3,765.1,7.59,8.22,1641.4
TEST-14-DOUBLE-DENIAL,1775091428.439,bravo,1944.8,816.8,7.57,8.19,1634.5
TEST-14-DOUBLE-DENIAL,1775091428.439,charlie,1967.8,855.1,7.56,8.15,1631.8
TEST-14-DOUBLE-DENIAL,1775091428.691,alpha,1991.0,764.4,7.60,8.24,1647.1
TEST-14-DOUBLE-DENIAL,1775091428.691,bravo,1950.4,815.7,7.58,8.22,1640.2
TEST-14-DOUBLE-DENIAL,1775091428.691,charlie,1973.4,853.7,7.56,8.18,1637.5
TEST-14-DOUBLE-DENIAL,1775091428.946,alpha,1996.7,763.7,7.60,8.27,1652.8
TEST-14-DOUBLE-DENIAL,1775091428.946,bravo,1955.9,814.6,7.58,8.25,1645.8
TEST-14-DOUBLE-DENIAL,1775091428.946,charlie,1978.9,852.3,7.57,8.21,1643.2
TEST-14-DOUBLE-DENIAL,1775091429.195,alpha,2002.3,763.0,7.61,8.30,1658.5
TEST-14-DOUBLE-DENIAL,1775091429.195,bravo,1961.5,813.6,7.59,8.28,1651.5
TEST-14-DOUBLE-DENIAL,1775091429.195,charlie,1984.4,850.8,7.58,8.24,1648.9
TEST-14-DOUBLE-DENIAL,1775091429.452,alpha,2008.0,762.3,7.61,8.33,1664.3
TEST-14-DOUBLE-DENIAL,1775091429.452,bravo,1967.1,812.5,7.60,8.30,1657.2
TEST-14-DOUBLE-DENIAL,1775091429.452,charlie,1989.9,849.4,7.58,8.26,1654.6
TEST-14-DOUBLE-DENIAL,1775091429.705,alpha,2013.7,761.6,7.62,8.36,1670.0
TEST-14-DOUBLE-DENIAL,1775091429.705,bravo,1972.6,811.4,7.60,8.33,1662.8
TEST-14-DOUBLE-DENIAL,1775091429.705,charlie,1995.4,848.0,7.59,8.29,1660.3
TEST-14-DOUBLE-DENIAL,1775091429.963,alpha,2019.4,760.9,7.63,8.39,1675.7
TEST-14-DOUBLE-DENIAL,1775091429.963,bravo,1978.2,810.3,7.61,8.36,1668.5
TEST-14-DOUBLE-DENIAL,1775091429.963,charlie,2001.0,846.6,7.59,8.32,1666.0
TEST-14-DOUBLE-DENIAL,1775091430.214,alpha,2025.1,760.2,7.63,8.42,1681.4
TEST-14-DOUBLE-DENIAL,1775091430.214,bravo,1983.8,809.2,7.61,8.39,1674.2
TEST-14-DOUBLE-DENIAL,1775091430.214,charlie,2006.5,845.2,7.60,8.35,1671.7
TEST-14-DOUBLE-DENIAL,1775091430.472,alpha,2030.8,759.5,7.64,8.44,1687.2
TEST-14-DOUBLE-DENIAL,1775091430.472,bravo,1989.4,808.1,7.62,8.42,1679.9
TEST-14-DOUBLE-DENIAL,1775091430.472,charlie,2012.0,843.8,7.61,8.38,1677.4
TEST-14-DOUBLE-DENIAL,1775091430.726,alpha,2036.4,758.8,7.64,8.47,1692.9
TEST-14-DOUBLE-DENIAL,1775091430.726,bravo,1995.0,807.0,7.63,8.45,1685.6
TEST-14-DOUBLE-DENIAL,1775091430.726,charlie,2017.6,842.4,7.61,8.41,1683.1
TEST-14-DOUBLE-DENIAL,1775091430.980,alpha,2042.1,758.1,7.65,8.50,1698.6
TEST-14-DOUBLE-DENIAL,1775091430.980,bravo,2000.6,805.9,7.63,8.48,1691.3
